Name,Platform,Year_of_Release,Genre,Publisher,North_America_Sales,Europe_Sales,Japan_Sales,Other_Regions_Sales,Total_Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
Ookami to Koushinryou: Boku to Horo no Ichinen,DS,2008-01-01,Adventure,ASCII Media Works,0.0,0.0,0.04,0.0,0.04,74.2,36.3,8.52,66.3,Capcom,T
Clannad,PSP,2008-01-01,Adventure,Prototype,0.0,0.0,0.04,0.0,0.04,73.28571428571429,17.0,8.285714285714286,39.0,5pb,M
Headhunter: Redemption,PS2,2004-01-01,Action,Sega,0.02,0.01,0.0,0.0,0.04,62.0,29.0,6.7,7.0,Amuze,M
Stuntman,GBA,2003-01-01,Racing,Atari,0.03,0.01,0.0,0.0,0.04,77.0,8.0,8.399999999999999,9.0,Atari,E
The Chase: Felix Meets Felicity,DS,2009-01-01,Action,Atari,0.04,0.0,0.0,0.0,0.04,59.0,9.0,7.126899879372738,163.0088459991958,Razorback Developments,E
Time Travelers,3DS,2012-01-01,Adventure,Unknown,0.0,0.0,0.04,0.0,0.04,55.0,16.0,5.92,8.4,Ubisoft,T
WSC Real 11: World Snooker Championship,X360,2011-01-01,Sports,Koch Media,0.0,0.03,0.0,0.0,0.04,76.06349206349206,24.6984126984127,7.116535433070866,45.338582677165356,EA Canada,E
Dead Rising,PS4,2016-01-01,Action,Capcom,0.02,0.0,0.01,0.01,0.04,78.0,6.0,6.6,30.0,Capcom,M
Grand Theft Auto: Vice City,PC,2003-01-01,Action,Take-Two Interactive,0.0,0.03,0.0,0.01,0.04,94.0,30.0,8.8,1520.0,Rockstar North,M
Doraemon: Shin Nobita no Nihon Tanjou,3DS,2016-01-01,Misc,FuRyu,0.0,0.0,0.04,0.0,0.04,78.25,43.25,7.7,56.5,Indies Zero,E
Syndicate Wars,PS,1997-01-01,Strategy,Electronic Arts,0.02,0.01,0.0,0.0,0.04,51.0,5.0,9.0,44.0,Bandai,T
Sonic PC Collection,PC,2009-01-01,Misc,Sega,0.0,0.04,0.0,0.0,0.04,59.0,5.0,7.126899879372738,163.0088459991958,Black Lantern Studios,E
Surf's Up,PS3,2007-01-01,Sports,Ubisoft,0.03,0.0,0.0,0.0,0.04,59.0,8.0,5.1,7.0,Ubisoft Montreal,E10+
DuckTales: Remastered,X360,2013-01-01,Action,Capcom,0.03,0.0,0.0,0.0,0.04,64.16417910447761,23.64179104477612,7.680555555555555,37.833333333333336,Omega Force,T
Draglade (JP sales),DS,2007-01-01,Fighting,505 Games,0.0,0.0,0.04,0.0,0.04,58.0,17.0,5.050000000000001,10.5,Takara Tomy,T
Herc's Adventures,PS,1997-01-01,Action,Virgin Interactive,0.02,0.01,0.0,0.0,0.04,74.52830188679245,33.75471698113208,7.853703703703703,187.66666666666666,Capcom,M
Tiger Woods PGA Tour Golf,GBA,2002-01-01,Sports,Ubisoft,0.03,0.01,0.0,0.0,0.04,68.9971185166625,26.440992232523175,7.126899879372738,163.0088459991958,Rebellion,E
SWAT: Target Liberty,PSP,2007-01-01,Shooter,Vivendi Games,0.03,0.0,0.0,0.0,0.04,50.0,26.0,7.7,9.0,3G Studios,T
Twin Strike: Operation Thunder,Wii,2008-01-01,Shooter,Zoo Games,0.04,0.0,0.0,0.0,0.04,50.0,7.0,8.3,6.0,Naps Team,E10+
CSI: Fatal Conspiracy,PC,2010-01-01,Adventure,Ubisoft,0.0,0.03,0.0,0.01,0.04,47.0,5.0,5.5,6.0,Telltale Games,M
Bomberman: Act Zero,X360,2006-01-01,Puzzle,Konami Digital Entertainment,0.04,0.0,0.0,0.0,0.04,34.0,41.0,2.2,42.0,Hudson,T
All Points Bulletin,PC,2010-01-01,Role-Playing,Electronic Arts,0.0,0.03,0.0,0.01,0.04,89.0,49.0,6.63,1807.0,Blizzard Entertainment,T
Empire Earth III,PC,2007-01-01,Strategy,Vivendi Games,0.0,0.03,0.0,0.01,0.04,50.0,40.0,2.8,53.0,Mad Doc Software,T
Astro Boy: The Video Game,PSP,2009-01-01,Action,D3Publisher,0.04,0.0,0.0,0.0,0.04,60.0,6.0,6.5874999999999995,9.8125,High Voltage Software,E10+
The Sims 4: Spa Day,PC,2015-01-01,Simulation,Electronic Arts,0.0,0.04,0.0,0.0,0.04,74.25641025641026,26.358974358974358,7.6,26.0,Maxis,T
Hannspree Ten Kate Honda: SBK Superbike World Championship,PSP,2007-01-01,Racing,Black Bean Games,0.03,0.0,0.0,0.0,0.04,66.52380952380952,15.523809523809524,6.909090909090909,15.5,Milestone S.r.l,E10+
Game of Thrones (Telltale),PS3,2015-01-01,Adventure,Telltale Games,0.02,0.02,0.0,0.01,0.04,53.0,4.5,7.18,19.8,Arc System Works,M
Resident Evil: Operation Raccoon City,PC,2012-01-01,Action,Capcom,0.0,0.03,0.0,0.01,0.04,48.0,8.0,3.8,188.0,Slant Six,M
Hyperdimension Neptunia Victory II,PS4,2015-01-01,Role-Playing,Idea Factory International,0.0,0.0,0.04,0.0,0.04,71.1,40.8,7.62,176.9,Bandai Namco Games,T
Free Running,Wii,2009-01-01,Sports,Reef Entertainment,0.02,0.02,0.0,0.0,0.04,68.9971185166625,26.440992232523175,7.126899879372738,163.0088459991958,Rebellion,T
Tsurugi no Machi no Ihoujin: Kuro no Kyuuden,PSV,2015-01-01,Role-Playing,Experience Inc.,0.0,0.0,0.04,0.0,0.04,71.1,40.8,7.62,176.9,Bandai Namco Games,T
Dreamfall: The Longest Journey,XB,2006-01-01,Adventure,Empire Interactive,0.03,0.01,0.0,0.0,0.04,73.0,42.0,8.8,24.0,Funcom,M
Tokimeki Mahjong Paradise: Koi no Tenpai Beat,SAT,1995-01-01,Misc,Sonnet,0.0,0.0,0.04,0.0,0.04,68.9971185166625,26.440992232523175,7.126899879372738,163.0088459991958,Unknown,E
Blue Roses: Yousei to Aoi Hitomi no Senshitachi,PSP,2010-01-01,Adventure,Nippon Ichi Software,0.0,0.0,0.04,0.0,0.04,73.28571428571429,17.0,8.285714285714286,39.0,5pb,M
Kidou Gekidan Haro Ichiza Gundam Mahjong DS: Oyaji nimo Agarareta koto nai noni!,DS,2005-01-01,Misc,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04,71.0,11.870967741935484,7.037837837837839,19.864864864864863,Ubisoft,E10+
Zatch Bell! Mamodo Fury,GC,2005-01-01,Fighting,Namco Bandai Games,0.03,0.01,0.0,0.0,0.04,74.61111111111111,32.47222222222222,7.325641025641027,39.87179487179487,Yuke's,T
JASF: Jane's Advanced Strike Fighters,PC,2011-01-01,Simulation,Deep Silver,0.02,0.01,0.0,0.0,0.04,48.0,4.0,3.1,14.0,Trickstar Games,T
SpongeBob: HeroPants,3DS,2015-01-01,Platform,Activision,0.03,0.0,0.0,0.0,0.04,70.0,17.0,5.233333333333333,10.666666666666666,Activision,E
Dora's Big Birthday Adventure,PS2,2010-01-01,Misc,Take-Two Interactive,0.02,0.01,0.0,0.0,0.04,68.9971185166625,26.440992232523175,7.126899879372738,163.0088459991958,2K Play,E
PopStar Guitar,PS2,2008-01-01,Misc,XS Games,0.02,0.01,0.0,0.0,0.04,68.9971185166625,26.440992232523175,7.126899879372738,163.0088459991958,XS Games,T
NHL Blades of Steel 2000,PS,1999-01-01,Sports,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.04,61.625,16.125,7.433333333333333,9.416666666666666,989 Sports,E
Outlaw Volleyball Remixed,PS2,2004-01-01,Sports,Global Star,0.02,0.01,0.0,0.0,0.04,57.0,9.0,8.05,6.5,Hypnotix,M
Corpse Party: Blood Covered - Repeated Fear,3DS,2015-01-01,Adventure,5pb,0.0,0.0,0.04,0.0,0.04,55.0,16.0,5.92,8.4,Ubisoft,T
The Adventures of Darwin,PS2,2006-01-01,Strategy,Essential Games,0.01,0.0,0.03,0.0,0.04,53.0,10.0,7.126899879372738,163.0088459991958,Vingt-et-un Systems,E10+
Berserk and the Band of the Hawk,PS4,2016-01-01,Action,Tecmo Koei,0.0,0.0,0.04,0.0,0.04,64.16417910447761,23.64179104477612,7.680555555555555,37.833333333333336,Omega Force,T
Just Sing! Vol. 2,DS,2011-01-01,Misc,PQube,0.0,0.03,0.0,0.0,0.04,71.0,11.870967741935484,7.037837837837839,19.864864864864863,Ubisoft,E10+
Klonoa Heroes: Densetsu no Star Medal,GBA,2002-01-01,Role-Playing,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04,77.28571428571429,36.142857142857146,8.506666666666668,120.6,Capcom,T
Pajama Sam: You are What You Eat From Your Head to Your Feet,PS,2001-01-01,Adventure,Infogrames,0.02,0.01,0.0,0.0,0.04,58.0,5.0,7.4,10.0,Art,E
Metal Gear Solid V: The Definitive Experience,PS4,2016-01-01,Action,Konami Digital Entertainment,0.01,0.02,0.01,0.0,0.04,80.1,38.8,7.8,11.0,Kojima Productions,M
Jewel Quest Mysteries 2: Trail of the Midnight Heart,DS,2011-01-01,Puzzle,Unknown,0.0,0.03,0.0,0.0,0.04,64.36363636363636,15.454545454545455,7.55,7.0,Taito Corporation,E
Brothers In Arms DS,DS,2007-01-01,Shooter,Ubisoft,0.03,0.0,0.0,0.0,0.04,72.0,27.0,8.0,25.0,Gameloft,T
Gal Gun: Double Peace,PSV,2015-01-01,Action,PQube,0.0,0.02,0.01,0.01,0.04,68.9971185166625,26.440992232523175,8.1,10.0,"Alchemist, Inti Creates",M
Warhammer: Dark Omen,PS,1998-01-01,Strategy,Electronic Arts,0.02,0.01,0.0,0.0,0.04,51.0,5.0,9.0,44.0,Bandai,T
Denki Blocks!,GBA,2001-01-01,Puzzle,Rage Software,0.03,0.01,0.0,0.0,0.04,73.0,31.571428571428573,7.816666666666667,22.5,Nintendo,E
Mobile Suit Gundam: Mokuba no Kiseki,PSP,2012-01-01,Action,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04,59.13333333333333,13.2,6.5874999999999995,9.8125,High Voltage Software,E10+
Off-Road Drive,PC,2011-01-01,Racing,1C Company,0.0,0.03,0.0,0.0,0.04,60.0,10.0,6.4,17.0,Avalon Style,E
A Ressha de Ikou DS,DS,2009-01-01,Simulation,ArtDink,0.0,0.0,0.04,0.0,0.04,70.0,29.5,7.177777777777777,26.333333333333332,Ubisoft,E
Harukanaru Toki no Naka de 4: Aizouban,PSP,2010-01-01,Role-Playing,Tecmo Koei,0.0,0.0,0.04,0.0,0.04,77.26666666666667,31.0,7.733333333333333,85.93333333333334,TOSE,E10+
Ballistic,PS,1999-01-01,Puzzle,Atari,0.02,0.01,0.0,0.0,0.04,83.0,9.0,7.4,5.0,Capcom,E
Colin McRae Rally 3,XB,2002-01-01,Racing,Codemasters,0.03,0.01,0.0,0.0,0.04,86.0,25.0,7.4,14.0,Codemasters,E
City Builder,Wii,2010-01-01,Misc,Virtual Play Games,0.04,0.0,0.0,0.0,0.04,68.9971185166625,26.440992232523175,7.126899879372738,163.0088459991958,Collision Studios,E
Don Bradman Cricket 14,XOne,2015-01-01,Sports,Tru Blu Entertainment,0.0,0.04,0.0,0.0,0.04,79.91911764705883,23.16176470588235,6.5639455782312925,67.5578231292517,EA Sports,E
TMNT,DS,2007-01-01,Action,Ubisoft,0.03,0.01,0.0,0.0,0.04,42.0,10.0,2.2,5.0,Ubisoft Quebec,E10+
Gundam Battle Online,DC,2001-01-01,Action,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04,68.9971185166625,26.440992232523175,7.126899879372738,163.0088459991958,Unknown,E
Shonen Jump's One Piece: Grand Adventure,GC,2006-01-01,Fighting,Namco Bandai Games,0.03,0.01,0.0,0.0,0.04,74.61111111111111,32.47222222222222,7.325641025641027,39.87179487179487,Yuke's,T
NatGeo Challenge! Wild Life,Wii,2010-01-01,Misc,Black Bean Games,0.03,0.0,0.0,0.0,0.04,71.0,11.870967741935484,7.037837837837839,19.864864864864863,Ubisoft,E10+
Holly Hobbie & Friends,DS,2007-01-01,Misc,Majesco Entertainment,0.04,0.0,0.0,0.0,0.04,71.0,11.870967741935484,7.037837837837839,19.864864864864863,Ubisoft,E10+
Stolen,PS2,2005-01-01,Action,Hip Interactive,0.02,0.01,0.0,0.0,0.04,51.0,16.0,7.4,16.0,Blue 52,T
Glacier2,Wii,2009-01-01,Racing,Zoo Games,0.04,0.0,0.0,0.0,0.04,68.9971185166625,26.440992232523175,1.175,4.75,Data Design Interactive,E
Gitaroo Man Lives!,PSP,2006-01-01,Misc,Tecmo Koei,0.03,0.0,0.0,0.0,0.04,70.5,19.666666666666668,6.875,6.0,Digital Eclipse,E
Stoked: Big Air Edition,X360,2009-01-01,Sports,Namco Bandai Games,0.02,0.02,0.0,0.0,0.04,72.0,21.0,7.7,16.0,Bongfish,T
Heathcliff! Frantic Foto,DS,2010-01-01,Misc,Storm City Games,0.04,0.0,0.0,0.0,0.04,71.0,11.870967741935484,7.037837837837839,19.864864864864863,Ubisoft,E10+
Memories Off 6: T-Wave,PS2,2008-01-01,Adventure,5pb,0.0,0.0,0.04,0.0,0.04,56.857142857142854,27.428571428571427,6.0,8.833333333333334,High Voltage Software,T
LEGO Jurassic World,PC,2015-01-01,Action,Warner Bros. Interactive Entertainment,0.0,0.04,0.0,0.0,0.04,72.0,8.0,7.1,31.0,TT Games,E10+
Pro Race Driver,XB,2003-01-01,Racing,Codemasters,0.03,0.01,0.0,0.0,0.04,80.0,17.0,7.5,4.0,Codemasters,T
Famicom Remix Best Choice,3DS,2015-01-01,Action,Nintendo,0.0,0.0,0.04,0.0,0.04,72.26315789473684,19.289473684210527,6.949206349206349,39.58730158730159,TT Games,E10+
Ide Yosuke no Mahjong Kazoku,PS,1995-01-01,Misc,Seta Corporation,0.0,0.0,0.04,0.0,0.04,63.0,7.0,7.2,6.0,"Activision, Traveller's Tales",E
Jig-A-Pix: Pets,DS,2009-01-01,Puzzle,Zushi Games,0.03,0.0,0.0,0.0,0.04,68.9971185166625,26.440992232523175,7.126899879372738,163.0088459991958,Frame Studios Interactive,E
R-Type Command (correct US sales),PSP,2007-01-01,Strategy,Rising Star Games,0.04,0.0,0.0,0.0,0.04,72.42857142857143,20.0,2.6571428571428575,80.71428571428571,Frontier Developments,E10+
Quiz Mobile Gundam: Toi Senshi DX,PSP,2006-01-01,Puzzle,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04,73.0,12.0,7.126899879372738,163.0088459991958,Empire Interactive,E
E.T. The Extra-Terrestrial: Interplanetary Mission,PS,2001-01-01,Platform,Ubisoft,0.02,0.01,0.0,0.0,0.04,78.71428571428571,26.428571428571427,8.299999999999999,25.571428571428573,Capcom,E
Story Hour: Fairy Tales,Wii,2008-01-01,Adventure,Zoo Digital Publishing,0.04,0.0,0.0,0.0,0.04,68.9971185166625,26.440992232523175,7.126899879372738,163.0088459991958,Other Ocean Interactive,E
The Movies,PC,2005-01-01,Simulation,Activision,0.01,0.03,0.0,0.01,0.04,84.0,62.0,8.3,131.0,Lionhead Studios,T
Countdown Vampires,PS,1999-01-01,Adventure,Namco Bandai Games,0.02,0.01,0.0,0.0,0.04,41.0,6.0,7.126899879372738,163.0088459991958,K2 LLC,M
Dynasty Warriors Vol. 2 (JP sales),PSP,2006-01-01,Action,Tecmo Koei,0.0,0.0,0.04,0.0,0.04,59.13333333333333,13.2,6.5874999999999995,9.8125,High Voltage Software,E10+
Crypt Killer,PS,1997-01-01,Shooter,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.04,89.0,16.5,8.8,62.0,Dreamworks Interactive,T
Tokumei Sentai Go-Busters,DS,2012-01-01,Action,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04,63.46153846153846,12.923076923076923,7.158333333333332,16.0,Griptonite Games,E10+
Dramatic Soccer Game: Nippon Daihyou Senshu Ninarou!,PS2,2002-01-01,Sports,Enix Corporation,0.0,0.0,0.04,0.0,0.04,79.91911764705883,23.16176470588235,6.5639455782312925,67.5578231292517,EA Sports,E
The Idolm@ster: Must Songs - Red Board / Blue Board,PSV,2015-01-01,Misc,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04,72.71428571428571,20.785714285714285,7.566666666666666,46.666666666666664,Sega,T
FIFA World Cup Germany 2006,DS,2006-01-01,Sports,Electronic Arts,0.03,0.0,0.0,0.0,0.04,71.0,7.0,7.2,6.0,EA Canada,E
Train Simulator 2016,PC,2015-01-01,Simulation,Unknown,0.0,0.04,0.0,0.0,0.04,68.9971185166625,26.440992232523175,4.0,8.0,Dovetail Games,E
PO'ed,PS,1996-01-01,Shooter,Time Warner Interactive,0.02,0.01,0.0,0.0,0.04,89.0,16.5,8.8,62.0,Dreamworks Interactive,T
Battle Hunter,PS,1999-01-01,Strategy,Midas Interactive Entertainment,0.02,0.01,0.0,0.0,0.04,51.0,5.0,9.0,44.0,Bandai,T
Wicked Monster Blast!,Wii,2011-01-01,Shooter,PQube,0.03,0.0,0.0,0.0,0.04,66.5,65.0,7.8999999999999995,159.0,High Voltage Software,T
Adidas Power Soccer,PS,1996-01-01,Sports,Psygnosis,0.02,0.01,0.0,0.0,0.04,61.625,16.125,7.433333333333333,9.416666666666666,989 Sports,E
Supreme Commander: Forged Alliance,PC,2007-01-01,Strategy,THQ,0.01,0.02,0.0,0.0,0.04,81.0,35.0,8.9,219.0,Gas Powered Games,E10+
Darklight Conflict,PS,1997-01-01,Simulation,Electronic Arts,0.02,0.01,0.0,0.0,0.04,80.75,11.25,8.633333333333333,17.0,Tecmo,E
Shin Hayarigami,PS3,2014-01-01,Adventure,Nippon Ichi Software,0.0,0.0,0.04,0.0,0.04,53.0,4.5,7.18,19.8,Arc System Works,M
Warriors Orochi 3,XOne,2014-01-01,Action,Tecmo Koei,0.01,0.03,0.0,0.0,0.04,72.26315789473684,19.289473684210527,6.949206349206349,39.58730158730159,TT Games,E10+
Dragon Ball: Advanced Adventure,GBA,2004-01-01,Action,Namco Bandai Games,0.03,0.01,0.0,0.0,0.04,75.0,7.0,8.5,11.0,Dimps Corporation,E10+
Art of Fighting 3: The Path of the Warrior,NG,1996-01-01,Fighting,SNK,0.0,0.0,0.04,0.0,0.04,68.9971185166625,26.440992232523175,7.126899879372738,163.0088459991958,Unknown,E
I'm A Celebrity: Get Me Out of Here!,DS,2009-01-01,Misc,Mindscape,0.0,0.04,0.0,0.0,0.04,71.0,11.870967741935484,7.037837837837839,19.864864864864863,Ubisoft,E10+
The Ripping Friends,GBA,2002-01-01,Action,THQ,0.03,0.01,0.0,0.0,0.04,38.0,12.0,7.126899879372738,163.0088459991958,Creations,E
Konami Arcade Classics,PS,1999-01-01,Misc,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.04,63.0,7.0,7.2,6.0,"Activision, Traveller's Tales",E
Hunter x Hunter: Wonder Adventure,PSP,2012-01-01,Action,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04,59.13333333333333,13.2,6.5874999999999995,9.8125,High Voltage Software,E10+
Lost Planet 3,PC,2013-01-01,Shooter,Capcom,0.0,0.04,0.0,0.0,0.04,61.0,17.0,6.2,210.0,Spark Unlimited,T
Super Army War,GBA,2005-01-01,Action,Flashpoint Games,0.03,0.01,0.0,0.0,0.04,58.0,8.0,7.126899879372738,163.0088459991958,Atlus Co.,T
Ao no Exorcist: Genkoku no Labyrinth,PSP,2012-01-01,Action,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04,59.13333333333333,13.2,6.5874999999999995,9.8125,High Voltage Software,E10+
Echo Night Beyond,PS2,2004-01-01,Adventure,Indie Games,0.02,0.01,0.0,0.0,0.04,60.0,22.0,8.8,8.0,From Software,T
Meteos: Disney Magic,DS,2007-01-01,Puzzle,Disney Interactive Studios,0.01,0.02,0.0,0.0,0.04,74.0,36.0,6.6,5.0,Q Entertainment,E
Minna no Chizu,PSP,2006-01-01,Misc,Zenrin,0.0,0.0,0.04,0.0,0.04,70.5,19.666666666666668,6.875,6.0,Digital Eclipse,E
Doom II: Hell on Earth,GBA,2002-01-01,Shooter,Activision,0.03,0.01,0.0,0.0,0.04,62.5,13.5,7.126899879372738,163.0088459991958,Graphic State,E
Taikou Risshiden V,PSP,2009-01-01,Strategy,Tecmo Koei,0.0,0.0,0.04,0.0,0.04,72.42857142857143,20.0,2.6571428571428575,80.71428571428571,Frontier Developments,E10+
Jikkyou Powerful Major League,GC,2006-01-01,Sports,Konami Digital Entertainment,0.0,0.0,0.04,0.0,0.04,79.91911764705883,23.16176470588235,6.5639455782312925,67.5578231292517,EA Sports,E
NASCAR Heat Evolution,XOne,2016-01-01,Racing,Dusenberry Martin Racing,0.03,0.0,0.0,0.0,0.04,66.0,8.0,1.6,10.0,Dusenberry Martin Racing,E
Suzumiya Haruhi no Tsuisou,PSP,2011-01-01,Adventure,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04,73.28571428571429,17.0,8.285714285714286,39.0,5pb,M
Beyblade Evolution,3DS,2013-01-01,Action,Rising Star Games,0.02,0.01,0.0,0.0,0.04,49.0,7.0,6.3,4.0,Rising Star Games,E
Ar Nosurge: Ode to an Unborn Star,PSV,2014-01-01,Role-Playing,Tecmo Koei,0.0,0.0,0.04,0.0,0.04,71.1,40.8,7.62,176.9,Bandai Namco Games,T
Evolution Skateboarding,GC,2002-01-01,Sports,Konami Digital Entertainment,0.03,0.01,0.0,0.0,0.04,44.0,5.0,6.25,10.0,KCEO,T
Castlevania: Lords of Shadow 2,PC,2014-01-01,Action,Konami Digital Entertainment,0.01,0.03,0.0,0.0,0.04,58.0,16.0,7.7,498.0,Mercury Steam,M
Greg Hastings' Tournament Paintball Max'd,DS,2006-01-01,Shooter,Activision,0.03,0.0,0.0,0.0,0.04,39.0,4.0,7.4,10.0,Nightlight Studios,E10+
Jikkyou World Soccer 2002,PS2,2002-01-01,Sports,Konami Digital Entertainment,0.0,0.0,0.04,0.0,0.04,79.91911764705883,23.16176470588235,6.5639455782312925,67.5578231292517,EA Sports,E
Sleepover Party,Wii,2009-01-01,Misc,Ubisoft,0.03,0.0,0.0,0.0,0.04,71.0,11.870967741935484,7.037837837837839,19.864864864864863,Ubisoft,E10+
Halo: Combat Evolved,PC,2003-01-01,Shooter,Microsoft Game Studios,0.02,0.02,0.0,0.0,0.04,83.0,40.0,7.4,396.0,Gearbox Software,M
Tenshou Gakuen Gekkouroku,PS2,2006-01-01,Adventure,Asmik Ace Entertainment,0.0,0.0,0.04,0.0,0.04,56.857142857142854,27.428571428571427,6.0,8.833333333333334,High Voltage Software,T
Exist Archive: The Other Side of the Sky,PS4,2015-01-01,Role-Playing,Aksys Games,0.01,0.0,0.03,0.0,0.04,69.0,13.0,7.9,16.0,Tri-Ace,T
Ski-Doo Snowmobile Challenge,X360,2009-01-01,Racing,Valcon Games,0.03,0.0,0.0,0.0,0.04,68.9971185166625,26.440992232523175,7.126899879372738,163.0088459991958,Coldwood Interactive,E
Little Red Riding Hood's Zombie BBQ,DS,2008-01-01,Shooter,Destineer,0.03,0.0,0.0,0.0,0.04,68.0,15.0,7.3,8.0,EnjoyUp Games,T
Aquanaut's Holiday: Kakusareta Kiroku,PS3,2008-01-01,Adventure,Sony Computer Entertainment,0.0,0.0,0.04,0.0,0.04,53.0,4.5,7.18,19.8,Arc System Works,M
Ragnarok Odyssey,PS3,2014-01-01,Role-Playing,GungHo,0.03,0.0,0.0,0.01,0.04,76.05555555555556,35.5,7.616666666666666,57.388888888888886,Nippon Ichi Software,T
Texas Hold 'Em Poker DS,DS,2005-01-01,Misc,Majesco Entertainment,0.03,0.0,0.0,0.0,0.04,49.0,7.0,6.8,6.0,Skyworks Technologies,E
Big Mutha Truckers,GBA,2005-01-01,Racing,Zoo Digital Publishing,0.03,0.01,0.0,0.0,0.04,66.0,6.0,7.126899879372738,163.0088459991958,Crawfish Interactive,E
Magical Starsign (JP sales),DS,2006-01-01,Role-Playing,Nintendo,0.0,0.0,0.04,0.0,0.04,82.75,34.833333333333336,8.541666666666666,205.83333333333334,Atlus,M
Assassin's Creed Chronicles: China,PS4,2015-01-01,Action,Ubisoft,0.0,0.03,0.0,0.01,0.04,69.0,44.0,6.4,83.0,"Climax Group, Climax Studios",T
DT Carnage,PSP,2009-01-01,Racing,Agetec,0.03,0.0,0.0,0.0,0.04,68.9971185166625,26.440992232523175,3.8,5.0,Axis Entertainment,E10+
Worms: Ultimate Mayhem,PC,2011-01-01,Strategy,Unknown,0.0,0.03,0.0,0.0,0.04,66.0,4.0,7.8,48.0,Team 17,E10+
Rugby 08,PS2,2007-01-01,Sports,Electronic Arts,0.02,0.01,0.0,0.0,0.04,74.0,21.0,7.4,25.0,EA Canada,E
GoPets: Vacation Island,DS,2008-01-01,Simulation,Konami Digital Entertainment,0.03,0.0,0.0,0.0,0.04,68.9971185166625,26.440992232523175,7.126899879372738,163.0088459991958,1st Playable Productions,E
Pia Carrot e Youkoso!! 2.5,DC,2008-01-01,Adventure,NEC Interchannel,0.0,0.0,0.04,0.0,0.04,85.33333333333333,16.333333333333332,9.366666666666667,166.0,Sega AM2,T
Caesar IV,PC,2006-01-01,Strategy,Vivendi Games,0.0,0.03,0.0,0.01,0.04,74.0,32.0,7.6,43.0,Tilted Mill,E10+
Sherlock Holmes: Secret of The Silver Earring,Wii,2010-01-01,Adventure,Focus Home Interactive,0.0,0.03,0.0,0.0,0.04,53.0,13.5,6.449999999999999,7.5,AWE Games,E10+
Ferrari Challenge Trofeo Pirelli,PS3,2008-01-01,Racing,System 3 Arcade Software,0.0,0.03,0.0,0.01,0.04,71.0,37.0,6.2,26.0,Eutechnyx,E
Cy Girls,PS2,2004-01-01,Action,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.04,53.0,28.0,8.8,4.0,KCEJ,M
Ray Gigant,PSV,2015-01-01,Role-Playing,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04,72.0,14.0,8.1,25.0,Bandai Namco Games,T
APB Reloaded,PC,2011-01-01,Role-Playing,Iceberg Interactive,0.02,0.01,0.0,0.0,0.04,56.0,12.0,5.7,269.0,"Reloaded Productions, Reloaded Games Inc.",M
The Sum of All Fears,GBA,2002-01-01,Shooter,Ubisoft,0.03,0.01,0.0,0.0,0.04,69.0,8.0,7.057142857142858,33.285714285714285,Red Storm Entertainment,T
Da Capo I & II Plus Situation Portable,PSP,2010-01-01,Adventure,Kadokawa Shoten,0.0,0.0,0.04,0.0,0.04,73.28571428571429,17.0,8.285714285714286,39.0,5pb,M
Winning Post 8 ,PSV,2014-01-01,Racing,Tecmo Koei,0.0,0.0,0.04,0.0,0.04,78.35849056603773,29.62264150943396,7.036363636363636,85.65454545454546,Codemasters,E
Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 5: Shinseiki Evangelion - Tamashii no Kiseki,DS,2010-01-01,Misc,D3Publisher,0.0,0.0,0.04,0.0,0.04,71.0,11.870967741935484,7.037837837837839,19.864864864864863,Ubisoft,E10+
Bubble Bobble Double Shot,DS,2007-01-01,Puzzle,Rising Star Games,0.03,0.0,0.0,0.0,0.04,50.0,12.0,4.8,4.0,Marvelous Entertainment,E
Bionicle Heroes,Wii,2007-01-01,Shooter,Eidos Interactive,0.03,0.0,0.0,0.0,0.04,52.0,7.0,5.8,5.0,Traveller's Tales,E10+
Harry Potter and the Order of the Phoenix,PC,2007-01-01,Action,Electronic Arts,0.0,0.03,0.0,0.0,0.04,63.0,11.0,7.1,34.0,EA Games,E10+
Minority Report: Everybody Runs,GBA,2002-01-01,Action,Activision,0.03,0.01,0.0,0.0,0.04,54.0,8.0,7.126899879372738,163.0088459991958,Torus Games,T
Monster Hunter Frontier Online: Season 9.0,X360,2010-01-01,Role-Playing,Capcom,0.0,0.0,0.04,0.0,0.04,75.35714285714286,42.0,7.396428571428571,303.4642857142857,Square Enix,T
